Browse videos on the map.	在地图上浏览视频。
Significant delays in service for this transit agency.	此交通机构服务的严重延误。
Share your personalized news with a friend	与朋友分享您的自定义资讯
Popular searches near this location	此位置附近的热门搜索
Click here to start sharing on Google+	点此即可开始在 Google+ 上与他人进行分享
Please try again in a few hours.	请过几小时后重试。
TAG_BEGINAutomatic translationTAG_END is used to translate reviews into English.	TAG_BEGIN自动翻译TAG_END用于将评论翻译成中文。
Click to change this shape's style.	点击可更改此形状的样式。
An error was encountered while trying to process your search customization.  Please go back and repeat your search to try again.	尝试处理您的个性化搜索时出错。 请返回并重新搜索。
A mix of pine, presents and joy	松树、礼物和欢乐交融在一起的味道
Extra service at this station.	针对此站提供额外的服务。
Showing results in all languages:	显示所有语言的结果：
This map contains private information	此地图含有隐私信息
Results related to this person:	与该人员相关的结果：
Get step-by-step transit directions	获取公交换乘方案
Extra service for this line.	针对此线路提供额外的服务。
This map contains adult or obscene content	此地图含有色情或淫秽的内容
Get transit directions from your location to a destination.	获得从您的位置到目的地的公交路线。
Try entering a Zip code.	尝试输入邮编。
Remove all starred images.	删除所有加注星标的图片。
Please remember comments are public.	请记住，评论会向其他人公开。
Be contacted by this business	由该商家进行联系
Bicycling directions are in beta.	骑车路线目前尚处于测试阶段。
You have removed results from this search.	您删除了搜索结果。
Some of the showtimes are subtitled	某些电影带字幕
Find the business you want to review	查找您想评价的商家
Sorry, this page cannot be translated properly.	对不起，这网页无法翻译。
No alternate searches available for query	没有适宜以下查询的备用搜索
View transit information on Maps.	在 Google 地图上查看公交信息。
Starred images must be run on a modern browser with JavaScript enabled.	加注星标的图片只能在已启用 Javascript 功能的新型浏览器中查看。
Please help us identify the problem.	请帮我们找出问题。
Click on an offer below to view and redeem it.	点击下面的某项优惠可进行查看和兑换。
The placemark has been moved.	地标已移动。
View and manage your web history	查看并管理您的网络历史记录
The view above is associated with the entrance marker. Click here to choose a different one.	以上视图与入口标记相关。点击这里可以选择其他视图。
Organize, edit, and share your photos and images	整理、修改并共享您的照片和图片
Place Google ads on your site and earn more money	在您的网站放置 Google 广告并获得更多收入
Find addresses, stores, and services with draggable map	查找地址、店铺和服务
Listing contains inappropriate or offensive content.	商户信息中包含不当或攻击性内容。
Public maps are included in search results.	公共地图包含在搜索结果中。
The results included a page that was irrelevant.	搜索结果中包含不相关的网页。
View weather conditions and forecasts around the world.	查看全球的天气情况和预报。
See this message in context.	将留言放在上下文中查看。
Try dragging an image file from your desktop or directly from a web page	尝试从您的桌面或直接从网页中拖动图片文件
Automatically select languages to search	自动选择要搜索的语言
labeled for reuse with modification	可再利用和修改
Enter the url of map data on the web	在网络上输入地图数据的网址
Back to image results	返回图片结果
Use arrow keys to skip to the next page faster	使用箭头键更快地跳至下一页
We could not finish uploading your file.	无法完成文件上传。
Schedule not available for this date.	无法查看此日期的车辆安排。
Date, usage rights, numeric range, and more	日期、使用权限、数字范围等
Remove from My Places	从“我的地点”中删除
Invalid destination name. Please visit the TAG_BEGINhelp pageTAG_END.	该目标名称无效，请查看TAG_BEGIN帮助页面TAG_END。
labeled for commercial reuse with modification	可出于商业目的再利用和修改
BOLD_TAG_STARTShareBOLD_TAG_END your map with friends and family.	与朋友和家人BOLD_TAG_START分享BOLD_TAG_END您的地图。
Change location or right-click on map	更改位置
More from this user	来自此用户的更多视频
Advertise with Google and drive traffic to your site	通过 Google 投放广告以增加您的网站流量
See all my SearchWiki notes	看我的所有 SearchWiki 评论
Fresh, chill, northern, healthy	北方清新而寒冷的健康气息
